code_name,ticker,created_at,text
海天味业,sh.603288,2025-08-29,原文信息不足，无法形成完整摘要。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订委托理财管理制度，明确公司及控股子公司委托理财需遵循规范运作、防范风险原则。制度规定了总裁、董事会、股东会的分级审批权限：委托理财额度占净资产10%以下由总裁审批；10%以上且绝对金额超1000万元需董事会批准；50%以上且绝对金额超5000万元需股东会审议。资金须为公司闲置资金，不得影响正常经营。同时明确了风险控制、报告制度及信息披露要求。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订对外投资管理制度，旨在规范公司及子公司的对外投资行为，强化风险控制。制度明确投资范围包括股权、委托理财等，并规定了股东会、董事会、董事长的审批权限及资产总额、净资产、净利润等量化标准。子公司投资须上报公司审批，下属公司原则上不得再投资。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月29日披露《对外担保管理制度（2025年9月修订）》，旨在规范对外担保行为、控制资产运营风险。制度明确了担保范围、审批权限（董事会或股东大会需相应表决比例通过）、反担保措施、信息披露义务及风险监控流程，适用于公司及控股子公司的对外担保，并强调对违规担保的责任追究。
海天味业,sh.603288,2025-08-29,海天味业于2025年9月修订独立董事工作制度，明确独立董事须保持独立性，不得与公司及主要股东存在利害关系。公司独立董事不少于三名，占董事会成员比例不低于三分之一，至少包括一名会计专业人士和一名常居香港人士。规定了独立董事任职资格、提名程序、任期（连任不超过六年）及职责，包括参与决策、监督制衡、保护中小股东权益等。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布内部控制制度，旨在加强公司内部控制、防范经营风险、促进规范运作及保护投资者合法权益。制度依据相关法律法规制定，涵盖内部环境、风险评估、控制活动等要素，并重点对控股子公司管理、关联交易等控制活动作出规定。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布了《可持续发展（ESG）管理制度》，适用于公司及其合并报表范围内的子公司。制度明确了以董事会为决策领导机构、战略与可持续发展委员会为指导机构、可持续发展管理委员会为管理层、执行层（含议题小组）为执行主体的多层级管理架构，并规定了各层级的职责分工、会议机制、绩效指标纳入考核以及利益相关方沟通等管理要求。
海天味业,sh.603288,2025-08-29,"海天味业于2025年8月29日发布了2025年9月修订的公司章程。根据章程，公司于2014年2月11日在上海证券交易所上市，2025年6月19日在香港联交所上市，注册资本为人民币5,851,824,944元。章程依据《公司法》《证券法》《香港上市规则》等制定，明确了公司治理结构、股东权利、董事会等内容。"
海天味业,sh.603288,2025-08-29,海天味业发布2025年A股员工持股计划草案，参加对象为核心管理人员及骨干员工，人数不超过800人。资金来源为公司提取的激励基金18435万元，股票来源为回购本公司A股股票。计划存续期24个月，锁定期12个月。业绩考核目标为2025年归母净利润较2024年增长不低于10.8%。该计划尚需股东大会批准。
海天味业,sh.603288,2025-08-29,海天味业监事会于2025年8月28日发布核查意见，认为公司2025年A股员工持股计划（草案）内容符合《公司法》《证券法》等法律法规及《公司章程》，不存在损害公司及全体股东利益的情形；该计划遵循自愿参与原则，未强制员工参加；监事认为该计划有利于完善公司治理结构、健全激励约束机制，促进公司持续发展。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订董事会审计委员会议事规则。规则明确委员会由3名董事组成，独立董事过半数，召集人须为会计专业独立董事。主要职责包括监督外部审计、审阅财务报告、评估内部控制有效性，并行使《公司法》规定的监事会职权。委员会每季度至少召开一次会议，委员连续两次未亲自出席可被调整。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并披露《信息披露事务管理制度》，旨在规范公司信息披露行为，保护投资者权益。制度明确了信息披露的基本原则，要求信息真实、准确、完整、及时、公平，并规定了定期报告、临时报告等披露内容及标准。公司董事会秘书负责组织信息披露事务，确保符合相关法律法规和交易所规则。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布了《总裁工作细则》，明确了总裁、副总裁等高级管理人员的职责、权限和行为规范。细则规定了高级管理人员的任职条件、忠实与勤勉义务，包括不得在控股股东处兼职、不得利用职务谋取私利等。总裁对董事会负责，主持生产经营管理，组织实施董事会决议，并拥有在授权范围内签署合同、拟定内部管理制度等权限。细则还涉及财务、人事等方面的具体职责。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布《投资者关系管理办法》，旨在规范公司诚信自律运作，加强信息披露与投资者沟通，提升治理水平和企业价值。办法明确了投资者关系管理的对象、内容、组织机构及职责，规定董事长为第一责任人，董事会秘书统筹协调，董事会办公室为职能部门，并列出沟通方式与接待程序等内容。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布《董事会薪酬与考核委员会议事规则》。规则明确委员会由不少于3名董事组成，其中独立董事过半数；设召集人一名，由独立董事担任。委员会职责包括研究和制定董事、高级管理人员的考核标准与薪酬政策，并就相关事项向董事会提出建议。会议根据需要不定期召开，决议须经全体委员过半数通过。该规则自董事会决议通过之日起生效。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订了《关联交易管理办法》，旨在规范公司及控股子公司与关联人之间的关联交易决策程序，保护公司及中小股东利益。该办法依据《公司法》《上市公司治理准则》《上交所上市规则》《香港上市规则》等制定，明确了关联交易的定义、关联人范围、审议程序、回避表决机制及信息披露要求。例如，与关联自然人交易金额超30万元、与关联法人交易金额超300万元且占净资产0.5%以上需及时披露。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布了《投资者投诉处理工作制度》，该制度规范了投资者涉及信息披露、公司治理、权益保护等投诉的处理流程，明确了董事会秘书办公室为投诉受理部门，规定了投诉登记、分类处理、15日内决定是否受理、保密要求、台账保存不少于两年等具体细则，并提及非正常上访等事件的应急处理。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布《外部信息使用人管理制度》，旨在规范对外报送信息及外部信息使用人行为。制度规定了外部信息使用人范围（包括政府主管部门等），要求对外报送前需填写备案登记表并获审批，同时提供保密提示函，必要时签署保密协议。明确违规使用信息将承担赔偿责任，构成犯罪将移交司法处理。
海天味业,sh.603288,2025-08-29,原文信息不足，无法形成完整摘要。
海天味业,sh.603288,2025-08-29,海天味业发布2025年半年度报告，上半年实现营业收入152.30亿元，同比增长7.59%；归属于上市公司股东的净利润39.14亿元，同比增长13.35%；基本每股收益0.70元，同比增长12.90%。公司拟每10股派发现金股利2.60元（含税），合计约15.19亿元，占上半年净利润的38.80%。截至报告期末，总资产468.09亿元，净资产391.87亿元。本半年度报告未经审计。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月29日发布公告，宣布将变更公司注册资本、取消监事会，并对《公司章程》及其附件进行修订。
海天味业,sh.603288,2025-08-29,海天味业于2025年9月修订《募集资金管理制度》，明确募集资金定义、专户存储、使用审批及信息披露等要求。规定资金须存放于专项账户，与保荐机构、银行签订三方监管协议；使用需经董事会审议并披露，闲置资金可进行现金管理或临时补充流动资金，但期限不超过十二个月。该制度旨在规范募集资金管理，保障资金安全与投资者利益。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订了《子公司管理制度》，旨在加强对子公司的管理，规范内部运作机制，维护公司和投资者合法权益。该制度适用于全资、控股及实际控制的境内子公司，涵盖公司治理、人事管理、财务管理、审计监督等方面，要求子公司建立健全法人治理结构，在重大交易或事项上接受公司审批，并按时报送财务及经营信息。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布《独立董事专门会议制度》，旨在完善公司法人治理结构，规范独立董事专门会议的召开，以维护公司整体利益及中小投资者合法权益。制度明确了独立董事的定义与职责，规定每年至少召开一次会议，并需经全体独立董事过半数同意后，方可提交关联交易等特定事项至董事会审议。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订《对外捐赠管理制度》，规范公司及子公司的对外捐赠行为。制度明确捐赠原则、范围（
海天味业,sh.603288,2025-08-29,海天味业拟实施2025年A股员工持股计划，参与对象为核心管理人员及骨干员工不超过800人，股票来源为公司回购专用账户的500万股，受让价格为36.87元/股，资金来源为计提的专项激励基金，存续期为24个月。该计划已获公司董事会审议通过，并获监事会核查同意，律师认为符合相关法规，尚需提交股东大会审议。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月发布2025年A股员工持股计划草案，参加对象为核心管理人员及骨干员工，合计不超过800人。资金来源为提取的激励基金18435万元，股票来源为公司回购的A股股票。存续期24个月，锁定期12个月。业绩考核指标为2025年归母净利润较2024年增长不低于10.8%。该计划尚需股东大会批准。
海天味业,sh.603288,2025-08-29,原文信息不足，无法形成完整摘要。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订了董事会战略与可持续发展委员会议事规则，明确该委员会由不少于3名董事组成，负责公司发展战略、中长期规划、重大投资并购、ESG管理等事项的研究与建议，并对其实施进行监督。委员会会议不定期召开，决议需经全体委员过半数通过。此举旨在完善公司治理结构，增强可持续发展能力。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布《发展战略管理制度》，明确公司董事会为战略决策机构，下设战略与可持续发展委员会作为决策参谋机构，管理层负责执行。制度规定发展战略以五年规划为主，每年评估一次，内容涵盖环境分析、整体及核心业务战略、财务指标等。该制度适用于公司及全资、控股子公司，旨在规范战略管理，防范风险。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月29日修订并发布《内部审计制度》，旨在完善公司治理结构、规范经济行为、提高审计工作质量、防范控制风险、增强信息披露可靠性及保护投资者合法权益。制度明确了审计委员会和专门审计部门的机构设置、人员配置要求、职责权限及工作程序。
海天味业,sh.603288,2025-08-29,海天味业于2025年9月修订《会计师事务所选聘制度》，规范选聘、续聘、改聘行为。制度明确由审计委员会审议后提交董事会和股东会决定；选聘方式包括竞争性谈判、公开选聘等；评价要素中质量管理水平权重不低于40%，审计费用报价不高于15%；审计项目合伙人累计服务满5年须轮换5年；改聘情形包括执业质量缺陷等。
海天味业,sh.603288,2025-08-29,海天味业发布2025年半年度报告。报告期内，公司实现营业收入152.30亿元，同比增长7.59%；归属于上市公司股东的净利润39.14亿元，同比增长13.35%；扣非净利润38.17亿元，同比增长14.77%；经营活动现金流净额15.05亿元，同比增长33.56%。公司拟每10股派发现金股利2.60元（含税），合计约15.19亿元，占上半年净利润的38.80%。本报告未经审计。
海天味业,sh.603288,2025-08-29,原文信息不足，无法形成完整摘要。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月28日发布海外监管公告，内容为北京市嘉源律师事务所关于公司实施2025年A股员工持股计划的法律意见书。该公告依据香港联交所上市规则第13.10B条作出，仅提供意见书供参阅。公告同时列明了公司董事会成员名单。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月28日发布海外监管公告，载列了在上海证券交易所网站刊登的四份制度修订文件：募集资金管理制度（2025年9月修订）、委托理财管理制度（2025年8月修订）、会计师事务所选聘制度（2025年9月修订）及外汇衍生品交易业务管理制度（2025年8月修订），仅供参阅。公告未披露具体修订内容。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月修订并发布了《子公司管理制度》《发展战略管理制度》及《可持续发展（ESG）管理制度》。三项制度旨在规范子公司治理、战略规划及ESG管理，强化内部控制和运营效率。相关公告已在上海证券交易所网站披露，并作为海外监管公告在香港联交所发布。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月28日发布海外监管公告，披露了经2025年8月修订的四项管理制度：《信息披露事务管理制度》《内幕信息及知情人管理制度》《年度报告重大差错责任追究制度》及《外部信息使用人管理制度》。该公告系依据香港联交所上市规则第13.10B条作出，相关内容已同步在上海证券交易所网站刊载，供投资者参阅。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月28日发布海外监管公告，内容包括反舞弊管理制度、内部审计制度及内部控制制度（均为2025年8月修订）。公告由公司董事会发布，并列出执行董事和独立非执行董事名单。该公告系根据香港上市规则要求作出，旨在完善公司治理和内部控制。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月28日发布海外监管公告，披露其董事会秘书工作制度、投资者关系管理办法及投资者投诉处理工作制度的2025年8月修订版本。该公告根据香港联交所上市规则作出，相关文件已在上海证券交易所网站刊载。公告未涉及业绩、利润等财务信息，亦未对制度修订的利好或利空影响作出说明。
海天味业,sh.603288,2025-08-29,海天味业于2025年8月28日发布海外监管公告，公布已修订四项制度，包括《对外投资管理制度》（2025年8月修订）、《关联交易管理办法》（2025年8月修订）、《对外捐赠管理制度》（2025年8月修订）及《对外担保管理制度》（2025年9月修订）。公告同时载明了公司董事会成员名单。该公告系根据香港上市规则第13.10B条作出，仅供参阅。
