Date,Open,High,Low,Close,Adj Close,Volume
2021-08-31,1589.8,1616.35,1555.1,1558.0,1558.0,4367709
2021-09-01,1559.0,1634.99,1531.1,1622.01,1622.01,7731610
2021-09-02,1632.99,1643.0,1600.89,1618.8,1618.8,4283679
2021-09-03,1610.02,1659.79,1582.0,1658.22,1658.22,5283518
2021-09-06,1649.0,1708.16,1626.15,1670.67,1670.67,5533806
2021-09-07,1661.03,1684.48,1651.0,1669.0,1669.0,3121122
2021-09-08,1660.0,1671.18,1628.08,1633.1,1633.1,3306367
2021-09-09,1626.0,1645.0,1624.01,1634.08,1634.08,1995013
2021-09-10,1634.08,1668.8,1633.0,1662.58,1662.58,3338811
2021-09-13,1665.0,1684.0,1640.1,1654.0,1654.0,2772002
2021-09-14,1659.0,1683.0,1653.0,1657.0,1657.0,3376061
2021-09-15,1650.0,1660.0,1610.0,1615.74,1615.74,4157005
2021-09-16,1603.0,1644.0,1585.0,1638.07,1638.07,4596802
2021-09-17,1620.0,1705.6,1620.0,1686.0,1686.0,5513025
2021-09-22,1658.83,1688.0,1635.0,1637.69,1637.69,3174300
2021-09-23,1638.0,1655.88,1625.08,1635.0,1635.0,3034181
2021-09-24,1628.0,1719.98,1628.0,1694.0,1694.0,6953660
2021-09-27,1750.0,1863.4,1750.0,1855.0,1855.0,12686892
2021-09-28,1848.0,1860.0,1795.0,1822.06,1822.06,4922105
2021-09-29,1809.0,1845.01,1785.9,1820.0,1820.0,4329065
2021-09-30,1818.18,1850.22,1803.4,1830.0,1830.0,4053929
2021-10-08,1822.42,1878.0,1807.23,1839.6,1839.6,4745196
2021-10-11,1839.51,1889.9,1831.01,1867.12,1867.12,3767557
2021-10-12,1866.0,1877.0,1842.42,1870.99,1870.99,3060642
2021-10-13,1870.0,1949.95,1862.0,1929.9,1929.9,5014261
2021-10-14,1928.93,1941.8,1896.0,1911.0,1911.0,2662255
2021-10-15,1890.1,1929.99,1890.1,1916.97,1916.97,2856078
2021-10-18,1888.0,1888.0,1787.0,1800.0,1800.0,6965202
2021-10-19,1800.0,1838.8,1799.88,1812.18,1812.18,4031456
2021-10-20,1833.0,1849.8,1806.01,1841.0,1841.0,2866339
2021-10-21,1841.1,1860.0,1829.0,1844.0,1844.0,2301870
2021-10-22,1855.0,1921.01,1854.0,1901.0,1901.0,3596260
2021-10-25,1880.0,1885.01,1858.0,1873.03,1873.03,3246133
2021-10-26,1864.03,1878.99,1844.0,1861.05,1861.05,2113026
2021-10-27,1852.3,1858.3,1800.1,1819.0,1819.0,3464729
2021-10-28,1825.2,1843.78,1802.0,1825.49,1825.49,2949093
2021-10-29,1825.0,1848.0,1813.0,1826.08,1826.08,2877586
2021-11-01,1780.0,1826.3,1760.0,1803.0,1803.0,4168998
2021-11-02,1796.7,1844.22,1788.0,1804.64,1804.64,3250024
2021-11-03,1800.0,1809.98,1761.19,1765.0,1765.0,2782931
2021-11-04,1777.94,1816.0,1769.42,1804.2,1804.2,3113043
2021-11-05,1804.21,1844.99,1804.21,1819.94,1819.94,2707723
2021-11-08,1820.0,1830.8,1802.05,1820.1,1820.1,1770572
2021-11-09,1819.98,1827.87,1782.0,1790.01,1790.01,2735192
2021-11-10,1790.01,1795.0,1735.0,1753.99,1753.99,3534877
2021-11-11,1752.93,1769.6,1741.5,1769.6,1769.6,2265187
2021-11-12,1778.0,1785.05,1766.66,1773.78,1773.78,1760663
2021-11-15,1773.68,1784.0,1750.0,1761.14,1761.14,2494735
2021-11-16,1768.0,1818.0,1765.0,1808.0,1808.0,3352624
2021-11-17,1805.0,1820.5,1790.01,1795.0,1795.0,2450546
2021-11-18,1781.22,1807.0,1770.0,1792.0,1792.0,1952089
2021-11-19,1794.19,1849.0,1788.2,1828.41,1828.41,3115559
2021-11-22,1849.0,1909.0,1848.0,1854.27,1854.27,4257268
2021-11-23,1852.0,1917.0,1852.0,1896.43,1896.43,4578220
2021-11-24,1900.0,1966.0,1897.0,1941.0,1941.0,5451235
2021-11-25,1953.0,1986.2,1946.25,1956.03,1956.03,3975288
2021-11-26,1964.83,1967.0,1925.0,1941.01,1941.01,3265557
2021-11-29,1960.0,1990.0,1951.08,1985.0,1985.0,4239934
2021-11-30,1985.4,1989.9,1927.5,1930.77,1930.77,3692487
2021-12-01,1950.0,1959.95,1919.02,1932.99,1932.99,2625440
2021-12-02,1940.0,1942.15,1919.6,1934.0,1934.0,2042182
2021-12-03,1932.0,1988.62,1931.05,1971.88,1971.88,3581839
2021-12-06,1983.0,1990.0,1950.0,1967.3,1967.3,3106388
2021-12-07,1980.74,1987.87,1946.73,1955.87,1955.87,3697989
2021-12-08,1964.88,2045.0,1950.0,2043.0,2043.0,6104807
2021-12-09,2054.94,2116.92,2045.0,2086.55,2086.55,6423918
2021-12-10,2060.0,2095.78,2056.0,2090.0,2090.0,4314822
2021-12-13,2154.0,2180.0,2118.0,2118.2,2118.2,6580656
2021-12-14,2118.2,2167.9,2100.0,2150.0,2150.0,4044941
2021-12-15,2142.15,2164.95,2125.02,2135.0,2135.0,3007827
2021-12-16,2115.0,2144.05,2086.23,2118.99,2118.99,3721136
2021-12-17,2100.5,2108.0,2036.0,2050.7,2050.7,4840318
2021-12-20,2050.7,2085.66,2041.0,2058.96,2058.96,3225769
2021-12-21,2045.0,2069.13,2012.83,2038.2,2038.2,2628589
2021-12-22,2040.0,2063.0,2040.0,2048.0,2048.0,1743079
2021-12-23,2053.0,2120.0,2025.0,2120.0,2120.0,3909854
2021-12-24,2148.88,2216.96,2148.88,2194.09,2194.09,5612959
2021-12-27,2168.0,2168.0,2112.0,2131.82,2131.82,3755590
2021-12-28,2133.0,2155.5,2116.6,2138.18,2138.18,2765070
2021-12-29,2150.0,2154.25,2041.0,2041.0,2041.0,5404902
2021-12-30,2041.0,2088.98,2028.0,2075.0,2075.0,3526136
2021-12-31,2070.0,2072.98,2028.0,2050.0,2050.0,2966491
2022-01-04,2055.0,2068.95,2014.0,2051.23,2051.23,3384262
2022-01-05,2045.0,2065.0,2018.0,2024.0,2024.0,2839551
2022-01-06,2022.01,2036.0,1938.51,1982.22,1982.22,5179475
2022-01-07,1975.0,1988.88,1939.32,1942.0,1942.0,2981669
2022-01-10,1928.01,1977.0,1917.55,1966.0,1966.0,2962670
2022-01-11,1948.0,1965.0,1931.17,1940.55,1940.55,2227664
2022-01-12,1948.0,1978.8,1948.0,1967.0,1967.0,2747410
2022-01-13,1964.82,1967.99,1865.56,1877.39,1877.39,5674735
2022-01-14,1877.39,1893.0,1863.0,1867.0,1867.0,2932164
2022-01-17,1868.0,1878.3,1835.34,1861.61,1861.61,2735382
2022-01-18,1861.68,1908.85,1852.0,1892.27,1892.27,3121577
2022-01-19,1919.0,1919.0,1888.88,1912.0,1912.0,2637094
2022-01-20,1916.0,1979.99,1916.0,1969.52,1969.52,3401391
2022-01-21,1960.0,1993.49,1951.01,1984.99,1984.99,3081258
2022-01-24,1955.0,1984.0,1931.44,1950.2,1950.2,2398580
2022-01-25,1943.0,1966.0,1931.0,1943.0,1943.0,2551012
2022-01-26,1942.04,1969.0,1919.0,1955.0,1955.0,2390513
2022-01-27,2001.01,2010.82,1952.0,1965.0,1965.0,4266516
2022-01-28,1955.0,1968.0,1880.01,1887.0,1887.0,4102011
2022-02-07,1900.99,1913.56,1850.0,1867.96,1867.96,3515042
2022-02-08,1868.88,1872.87,1790.0,1839.0,1839.0,4171306
2022-02-09,1839.09,1908.0,1826.97,1895.98,1895.98,3388479
2022-02-10,1900.0,1905.9,1857.39,1873.0,1873.0,2303183
2022-02-11,1857.0,1900.79,1841.0,1849.97,1849.97,3374649
2022-02-14,1840.0,1877.0,1837.31,1868.67,1868.67,2019587
2022-02-15,1868.8,1911.0,1859.0,1890.62,1890.62,2710586
2022-02-16,1900.0,1907.0,1888.0,1892.55,1892.55,1458685
2022-02-17,1900.61,1911.48,1881.0,1886.99,1886.99,1821366
2022-02-18,1877.63,1907.98,1865.66,1907.0,1907.0,1938549
2022-02-21,1900.0,1906.9,1868.95,1876.99,1876.99,2081573
2022-02-22,1860.01,1861.0,1800.02,1807.87,1807.87,5229881
2022-02-23,1811.41,1834.0,1800.08,1827.01,1827.01,2811161
2022-02-24,1808.0,1813.99,1748.1,1764.11,1764.11,6535925
2022-02-25,1775.0,1808.28,1775.0,1799.06,1799.06,3897913
2022-02-28,1787.06,1797.0,1767.0,1790.4,1790.4,2892303
2022-03-01,1802.0,1863.57,1802.0,1858.48,1858.48,4737930
2022-03-02,1840.0,1850.99,1825.0,1844.88,1844.88,2007448
2022-03-03,1845.8,1850.25,1794.0,1800.0,1800.0,3154693
2022-03-04,1772.0,1792.89,1755.1,1780.5,1780.5,3104703
2022-03-07,1760.2,1768.0,1703.8,1707.0,1707.0,4915581
2022-03-08,1759.98,1786.66,1732.0,1753.2,1753.2,5721546
2022-03-09,1764.1,1805.0,1721.11,1779.18,1779.18,5643442
2022-03-10,1808.0,1821.0,1791.0,1794.43,1794.43,3646178
2022-03-11,1766.0,1777.0,1718.08,1769.01,1769.01,4772677
2022-03-14,1730.0,1750.0,1700.0,1700.0,1700.0,4900661
2022-03-15,1650.0,1685.0,1603.0,1603.0,1603.0,8905587
2022-03-16,1634.0,1683.9,1593.0,1674.95,1674.95,7759281
2022-03-17,1720.0,1755.0,1711.66,1720.15,1720.15,6835196
2022-03-18,1718.0,1745.0,1692.28,1707.79,1707.79,3834868
2022-03-21,1724.0,1725.65,1695.01,1704.3,1704.3,2787716
2022-03-22,1723.88,1723.88,1686.33,1695.0,1695.0,2105404
2022-03-23,1705.0,1770.0,1697.0,1752.19,1752.19,5806739
2022-03-24,1738.0,1740.0,1717.35,1720.93,1720.93,2581532
2022-03-25,1712.0,1734.0,1685.0,1690.0,1690.0,2970866
2022-03-28,1625.0,1664.8,1604.0,1660.8,1660.8,5754164
2022-03-29,1661.5,1691.5,1661.5,1667.0,1667.0,2593498
2022-03-30,1698.0,1730.1,1695.0,1730.1,1730.1,4243343
2022-03-31,1720.0,1738.6,1708.8,1719.0,1719.0,2517386
2022-04-01,1729.94,1793.0,1721.69,1780.01,1780.01,4486191
2022-04-06,1753.0,1788.73,1753.0,1765.0,1765.0,2781977
2022-04-07,1758.0,1785.0,1750.1,1765.0,1765.0,2019571
2022-04-08,1768.0,1788.7,1766.54,1784.0,1784.0,2294132
2022-04-11,1770.0,1770.0,1706.03,1720.0,1720.0,4386359
2022-04-12,1729.0,1787.97,1708.0,1782.0,1782.0,4162956
2022-04-13,1767.0,1795.0,1751.08,1769.0,1769.0,3114766
2022-04-14,1788.0,1835.9,1780.2,1809.0,1809.0,3764986
2022-04-15,1802.2,1818.0,1795.89,1805.99,1805.99,2104113
2022-04-18,1781.13,1798.0,1768.0,1790.82,1790.82,1979315
2022-04-19,1800.0,1832.99,1775.5,1790.3,1790.3,2420476
2022-04-20,1801.69,1820.0,1768.68,1797.0,1797.0,2415572
2022-04-21,1790.2,1806.0,1770.0,1779.98,1779.98,2895261
2022-04-22,1763.0,1787.88,1760.18,1773.0,1773.0,2789975
2022-04-25,1750.0,1776.5,1702.0,1708.0,1708.0,5365802
2022-04-26,1703.33,1748.98,1700.0,1732.48,1732.48,4456396
2022-04-27,1767.12,1810.0,1767.12,1794.92,1794.92,5740244
2022-04-28,1793.0,1845.0,1786.5,1835.0,1835.0,4401006
2022-04-29,1836.0,1849.0,1810.98,1828.38,1828.38,3488527
2022-05-05,1830.0,1870.0,1828.98,1837.0,1837.0,3366094
2022-05-06,1814.99,1819.0,1781.0,1793.0,1793.0,2859618
2022-05-09,1780.0,1780.0,1738.0,1752.0,1752.0,3035182
2022-05-10,1720.0,1784.96,1705.01,1766.19,1766.19,4011919
2022-05-11,1755.0,1788.48,1752.0,1768.0,1768.0,3031267
2022-05-12,1753.0,1778.0,1750.0,1762.67,1762.67,2203823
2022-05-13,1780.0,1797.94,1766.0,1778.24,1778.24,2073052
2022-05-16,1797.0,1797.0,1742.67,1758.0,1758.0,2776531
2022-05-17,1769.88,1775.0,1755.0,1768.0,1768.0,2014474
2022-05-18,1773.66,1773.92,1743.02,1761.0,1761.0,2485044
2022-05-19,1745.0,1757.0,1739.0,1756.0,1756.0,1977626
2022-05-20,1759.99,1801.15,1752.0,1800.01,1800.01,4194960
2022-05-23,1800.0,1803.89,1772.0,1781.0,1781.0,2215713
2022-05-24,1786.0,1787.0,1755.5,1760.0,1760.0,2734222
2022-05-25,1765.27,1772.0,1747.0,1755.51,1755.51,2238869
2022-05-26,1761.0,1761.0,1730.0,1742.8,1742.8,2805344
2022-05-27,1759.99,1780.0,1753.01,1755.16,1755.16,2511958
2022-05-30,1766.0,1790.55,1766.0,1778.41,1778.41,3446569
2022-05-31,1774.77,1814.9,1766.98,1804.03,1804.03,4075082
2022-06-01,1802.0,1814.78,1779.0,1788.25,1788.25,2176001
2022-06-02,1787.97,1795.8,1780.0,1786.0,1786.0,1691473
2022-06-06,1790.0,1795.0,1758.0,1788.0,1788.0,3674126
2022-06-07,1784.14,1825.0,1770.31,1817.9,1817.9,3504859
2022-06-08,1825.0,1882.0,1825.0,1865.6,1865.6,4435381
2022-06-09,1872.0,1888.35,1849.0,1853.0,1853.0,2632902
2022-06-10,1845.01,1907.0,1835.0,1900.6,1900.6,4734462
2022-06-13,1890.0,1892.0,1848.08,1856.0,1856.0,3675518
2022-06-14,1834.0,1875.42,1832.0,1871.0,1871.0,2941623
2022-06-15,1870.0,1905.0,1862.99,1875.1,1875.1,3366362
2022-06-16,1894.59,1907.63,1875.33,1877.0,1877.0,2688670
2022-06-17,1878.09,1952.0,1878.09,1951.0,1951.0,5054161
2022-06-20,1950.0,1970.0,1930.0,1942.02,1942.02,3497478
2022-06-21,1949.0,1966.99,1928.0,1945.74,1945.74,2371702
2022-06-22,1955.0,1958.0,1932.0,1936.0,1936.0,1964665
2022-06-23,1942.7,1965.04,1940.0,1957.1,1957.1,2684352
2022-06-24,1970.0,2020.0,1965.0,2009.01,2009.01,3963465
2022-06-27,2019.94,2049.94,2000.3,2010.55,2010.55,4011517
2022-06-28,2019.74,2041.0,2001.0,2036.0,2036.0,2524571
2022-06-29,2028.0,2042.0,2011.01,2030.0,2030.0,3036012
2022-06-30,2000.0,2077.0,1999.99,2045.0,2045.0,3898243
2022-07-01,2055.0,2067.77,2015.21,2029.05,2029.05,2159645
2022-07-04,2020.01,2024.29,2001.01,2018.0,2018.0,2507589
2022-07-05,2025.28,2054.45,2010.0,2033.01,2033.01,2632940
2022-07-06,2032.0,2039.0,1986.0,2002.0,2002.0,3275166
2022-07-07,2005.0,2009.35,1985.01,1990.0,1990.0,2093177
2022-07-08,2005.0,2014.89,1996.16,1999.0,1999.0,1564389
2022-07-11,1990.2,1994.77,1950.5,1963.6,1963.6,2394921
2022-07-12,1965.0,1972.8,1930.06,1948.41,1948.41,2344686
2022-07-13,1945.0,1972.0,1940.67,1958.89,1958.89,1985377
2022-07-14,1960.0,1976.8,1941.0,1953.0,1953.0,2052724
2022-07-15,1945.11,1999.68,1944.51,1949.5,1949.5,3341623
2022-07-18,1952.36,1959.0,1922.0,1951.66,1951.66,2422072
2022-07-19,1945.0,1951.65,1926.0,1943.1,1943.1,2195603
2022-07-20,1958.75,1970.0,1945.0,1950.1,1950.1,1870461
2022-07-21,1943.1,1955.9,1934.51,1939.0,1939.0,1406137
2022-07-22,1949.22,1962.0,1935.0,1947.0,1947.0,2511357
2022-07-25,1949.51,1952.3,1931.0,1944.65,1944.65,1691244
2022-07-26,1952.99,1964.97,1947.02,1950.21,1950.21,2068510
2022-07-27,1942.0,1948.0,1917.0,1919.6,1919.6,2148987
2022-07-28,1921.1,1938.0,1892.66,1898.0,1898.0,3486986
2022-07-29,1895.1,1918.99,1878.1,1898.44,1898.44,3703236
2022-08-01,1890.01,1908.0,1881.18,1890.3,1890.3,2103741
2022-08-02,1880.0,1887.98,1858.01,1879.98,1879.98,2822088
2022-08-03,1889.99,1904.0,1877.0,1885.0,1885.0,2459842
2022-08-04,1890.0,1923.1,1880.13,1916.01,1916.01,3035714
2022-08-05,1927.8,1935.0,1904.9,1923.96,1923.96,2008584
2022-08-08,1915.15,1932.88,1907.51,1911.53,1911.53,1679901
